['[10.94286195 11.12940005 10.84216427 10.69997516 10.34621779 10.16970185        10.05848674 10.16110378 10.41846171  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '10.87019516', '10.88372504', '10.88426263', '10.62764964']
['[10.87019516 10.94286195 11.12940005 10.84216427 10.69997516 10.34621779        10.16970185 10.05848674 10.16110378  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '10.74996694', '10.80907398', '10.80943884', '10.60611456']
['[10.74996694 10.87019516 10.94286195 11.12940005 10.84216427 10.69997516        10.34621779 10.16970185 10.05848674 -5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '8.7243121', '8.81822534', '8.81855596', '9.15324015']
['[ 8.7243121  10.74996694 10.87019516 10.94286195 11.12940005 10.84216427        10.69997516 10.34621779 10.16970185 -5.         -5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '5.93006799', '5.90920137', '5.91108367', '6.16870464']
['[ 5.93006799  8.7243121  10.74996694 10.87019516 10.94286195 11.12940005        10.84216427 10.69997516 10.34621779 -5.         -5.         -5.         5.          5.          5.          5.          5.          5.         5.        ]', '3.22705993', '3.2832598', '3.284151', '3.99956869']
['[ 3.22705993  5.93006799  8.7243121  10.74996694 10.87019516 10.94286195        11.12940005 10.84216427 10.69997516 -5.         -5.         -5.        -5.          5.          5.          5.          5.          5.         5.        ]', '1.57032111', '1.62100809', '1.62143347', '2.40535523']
['[ 1.57032111  3.22705993  5.93006799  8.7243121  10.74996694 10.87019516        10.94286195 11.12940005 10.84216427 -5.         -5.         -5.        -5.         -5.          5.          5.          5.          5.         5.        ]', '1.10639919', '1.26255763', '1.26324212', '1.35351665']
['[ 1.10639919  1.57032111  3.22705993  5.93006799  8.7243121  10.74996694        10.87019516 10.94286195 11.12940005 -5.         -5.         -5.        -5.         -5.         -5.          5.          5.          5.         5.        ]', '1.61400994', '1.60290561', '1.60517909', '1.05476985']
['[ 1.61400994  1.10639919  1.57032111  3.22705993  5.93006799  8.7243121        10.74996694 10.87019516 10.94286195 -5.         -5.         -5.        -5.         -5.         -5.         -5.          5.          5.         5.        ]', '1.99549348', '1.98602472', '1.98823703', '1.34049736']
['[ 1.99549348  1.61400994  1.10639919  1.57032111  3.22705993  5.93006799         8.7243121  10.74996694 10.87019516 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.          5.         5.        ]', '1.71148378', '1.61081766', '1.61277717', '1.15648946']
['[ 1.71148378  1.99549348  1.61400994  1.10639919  1.57032111  3.22705993         5.93006799  8.7243121  10.74996694 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.         5.        ]', '0.19136733', '0.34895652', '0.34939359', '0.40705169']
['[ 0.19136733  1.71148378  1.99549348  1.61400994  1.10639919  1.57032111         3.22705993  5.93006799  8.7243121  -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-1.76223905', '-1.62450903', '-1.62700707', '-1.07969833']
['[-1.76223905  0.19136733  1.71148378  1.99549348  1.61400994  1.10639919         1.57032111  3.22705993  5.93006799 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-3.30060925', '-3.40850111', '-3.40710709', '-2.61604004']
['[-3.30060925 -1.76223905  0.19136733  1.71148378  1.99549348  1.61400994         1.10639919  1.57032111  3.22705993 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-4.14964283', '-4.41181579', '-4.40992445', '-3.65262494']
['[-4.14964283 -3.30060925 -1.76223905  0.19136733  1.71148378  1.99549348         1.61400994  1.10639919  1.57032111 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-4.56675648', '-4.51406435', '-4.51440407', '-4.0673818']
['[-4.56675648 -4.14964283 -3.30060925 -1.76223905  0.19136733  1.71148378         1.99549348  1.61400994  1.10639919 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-4.33100314', '-4.20621309', '-4.20841877', '-4.24392562']
['[-4.33100314 -4.56675648 -4.14964283 -3.30060925 -1.76223905  0.19136733         1.71148378  1.99549348  1.61400994 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-3.98801112', '-4.00320761', '-4.00387294', '-4.15823445']
['[-3.98801112 -4.33100314 -4.56675648 -4.14964283 -3.30060925 -1.76223905         0.19136733  1.71148378  1.99549348 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-4.25197316', '-4.23710726', '-4.23524554', '-4.26162837']
['[-4.25197316 -3.98801112 -4.33100314 -4.56675648 -4.14964283 -3.30060925        -1.76223905  0.19136733  1.71148378 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-5.09769002', '-5.04222315', '-5.0382942', '-4.82560224']
['[-5.09769002 -4.25197316 -3.98801112 -4.33100314 -4.56675648 -4.14964283        -3.30060925 -1.76223905  0.19136733 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-6.17375698', '-6.09051806', '-6.08870493', '-5.65987452']
['[-6.17375698 -5.09769002 -4.25197316 -3.98801112 -4.33100314 -4.56675648        -4.14964283 -3.30060925 -1.76223905 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.23698046', '-7.05662985', '-7.05583787', '-6.49302125']
['[-7.23698046 -6.17375698 -5.09769002 -4.25197316 -3.98801112 -4.33100314        -4.56675648 -4.14964283 -3.30060925 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.86925117', '-7.72000117', '-7.71699665', '-7.22932106']
['[-7.86925117 -7.23698046 -6.17375698 -5.09769002 -4.25197316 -3.98801112        -4.33100314 -4.56675648 -4.14964283  5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-5.87796811', '-5.88987951', '-5.88622856', '-6.15179825']
['[-5.87796811 -7.86925117 -7.23698046 -6.17375698 -5.09769002 -4.25197316        -3.98801112 -4.33100314 -4.56675648  5.          5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-2.51470384', '-2.63441441', '-2.63380785', '-3.04473256']
['[-2.51470384 -5.87796811 -7.86925117 -7.23698046 -6.17375698 -5.09769002        -4.25197316 -3.98801112 -4.33100314  5.          5.          5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '0.26527387', '0.47011459', '0.46991889', '-0.55262404']
['[ 0.26527387 -2.51470384 -5.87796811 -7.86925117 -7.23698046 -6.17375698        -5.09769002 -4.25197316 -3.98801112  5.          5.          5.         5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '1.88325986', '2.1151369', '2.11638728', '0.97360394']
['[ 1.88325986  0.26527387 -2.51470384 -5.87796811 -7.86925117 -7.23698046        -6.17375698 -5.09769002 -4.25197316  5.          5.          5.         5.          5.         -5.         -5.         -5.         -5.        -5.        ]', '2.06234861', '2.00555975', '2.00812338', '1.74159676']
['[ 2.06234861  1.88325986  0.26527387 -2.51470384 -5.87796811 -7.86925117        -7.23698046 -6.17375698 -5.09769002  5.          5.          5.         5.          5.          5.         -5.         -5.         -5.        -5.        ]', '1.14717344', '0.95574767', '0.95818403', '1.63208145']
['[ 1.14717344  2.06234861  1.88325986  0.26527387 -2.51470384 -5.87796811        -7.86925117 -7.23698046 -6.17375698  5.          5.          5.         5.          5.          5.          5.         -5.         -5.        -5.        ]', '0.03941398', '0.01700378', '0.01779838', '0.94201088']
['[ 0.03941398  1.14717344  2.06234861  1.88325986  0.26527387 -2.51470384        -5.87796811 -7.86925117 -7.23698046  5.          5.          5.         5.          5.          5.          5.          5.         -5.        -5.        ]', '0.09342755', '0.06982739', '0.06758598', '0.67468365']
['[ 0.09342755  0.03941398  1.14717344  2.06234861  1.88325986  0.26527387        -2.51470384 -5.87796811 -7.86925117  5.          5.          5.         5.          5.          5.          5.          5.          5.        -5.        ]', '1.12814429', '1.37092629', '1.36753501', '1.40067405']
['[ 1.12814429  0.09342755  0.03941398  1.14717344  2.06234861  1.88325986         0.26527387 -2.51470384 -5.87796811  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '3.48555796', '3.34379911', '3.34653281', '2.60636997']
['[ 3.48555796  1.12814429  0.09342755  0.03941398  1.14717344  2.06234861         1.88325986  0.26527387 -2.51470384 -5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '3.08576126', '3.23877379', '3.2416598', '2.96602988']
['[ 3.08576126  3.48555796  1.12814429  0.09342755  0.03941398  1.14717344         2.06234861  1.88325986  0.26527387 -5.         -5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '1.41887099', '1.33165478', '1.33169047', '0.94002232']
['[ 1.41887099  3.08576126  3.48555796  1.12814429  0.09342755  0.03941398         1.14717344  2.06234861  1.88325986 -5.         -5.         -5.         5.          5.          5.          5.          5.          5.         5.        ]', '-1.60219213', '-1.3837876', '-1.38383729', '-0.75738058']
['[-1.60219213  1.41887099  3.08576126  3.48555796  1.12814429  0.09342755         0.03941398  1.14717344  2.06234861 -5.         -5.         -5.        -5.          5.          5.          5.          5.          5.         5.        ]', '-3.97101823', '-3.89546429', '-3.8945811', '-2.8335623']
['[-3.97101823 -1.60219213  1.41887099  3.08576126  3.48555796  1.12814429         0.09342755  0.03941398  1.14717344 -5.         -5.         -5.        -5.         -5.          5.          5.          5.          5.         5.        ]', '-4.91967379', '-5.02208618', '-5.01895116', '-4.27141309']
['[-4.91967379 -3.97101823 -1.60219213  1.41887099  3.08576126  3.48555796         1.12814429  0.09342755  0.03941398 -5.         -5.         -5.        -5.         -5.         -5.          5.          5.          5.         5.        ]', '-4.50091687', '-4.57578163', '-4.57571559', '-4.63850497']
['[-4.50091687 -4.91967379 -3.97101823 -1.60219213  1.41887099  3.08576126         3.48555796  1.12814429  0.09342755 -5.         -5.         -5.        -5.         -5.         -5.         -5.          5.          5.         5.        ]', '-3.48821032', '-3.39582537', '-3.39714844', '-3.89664659']
['[-3.48821032 -4.50091687 -4.91967379 -3.97101823 -1.60219213  1.41887099         3.08576126  3.48555796  1.12814429 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.          5.         5.        ]', '-2.49626581', '-2.56361288', '-2.5656985', '-3.35955965']
['[-2.49626581 -3.48821032 -4.50091687 -4.91967379 -3.97101823 -1.60219213         1.41887099  3.08576126  3.48555796 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.         5.        ]', '-2.64778551', '-2.77785994', '-2.77816755', '-3.09623852']
['[-2.64778551 -2.49626581 -3.48821032 -4.50091687 -4.91967379 -3.97101823        -1.60219213  1.41887099  3.08576126 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-3.96256091', '-4.07426131', '-4.07823868', '-3.81136664']
['[-3.96256091 -2.64778551 -2.49626581 -3.48821032 -4.50091687 -4.91967379        -3.97101823 -1.60219213  1.41887099  5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-3.86211459', '-3.85391384', '-3.85455212', '-3.68795808']
['[-3.86211459 -3.96256091 -2.64778551 -2.49626581 -3.48821032 -4.50091687        -4.91967379 -3.97101823 -1.60219213  5.          5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-2.22757487', '-2.35898081', '-2.3607723', '-2.00361707']
['[-2.22757487 -3.86211459 -3.96256091 -2.64778551 -2.49626581 -3.48821032        -4.50091687 -4.91967379 -3.97101823  5.          5.          5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-0.24427724', '-0.16232017', '-0.16332339', '-0.42828224']
['[-0.24427724 -2.22757487 -3.86211459 -3.96256091 -2.64778551 -2.49626581        -3.48821032 -4.50091687 -4.91967379  5.          5.          5.         5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '1.91102546', '1.8361486', '1.83601959', '0.99352785']
['[ 1.91102546 -0.24427724 -2.22757487 -3.86211459 -3.96256091 -2.64778551        -2.49626581 -3.48821032 -4.50091687  5.          5.          5.         5.          5.         -5.         -5.         -5.         -5.        -5.        ]', '2.9162355', '3.00174682', '3.00086995', '2.51627345']
['[ 2.9162355   1.91102546 -0.24427724 -2.22757487 -3.86211459 -3.96256091        -2.64778551 -2.49626581 -3.48821032  5.          5.          5.         5.          5.          5.         -5.         -5.         -5.        -5.        ]', '3.17240022', '3.13035048', '3.12883869', '3.09992869']
['[ 3.17240022  2.9162355   1.91102546 -0.24427724 -2.22757487 -3.86211459        -3.96256091 -2.64778551 -2.49626581  5.          5.          5.         5.          5.          5.          5.         -5.         -5.        -5.        ]', '2.81192477', '2.63442139', '2.63526089', '2.98573116']
['[ 2.81192477  3.17240022  2.9162355   1.91102546 -0.24427724 -2.22757487        -3.86211459 -3.96256091 -2.64778551  5.          5.          5.         5.          5.          5.          5.          5.         -5.        -5.        ]', '2.18847287', '2.31752179', '2.3173236', '2.7859286']
['[ 2.18847287  2.81192477  3.17240022  2.9162355   1.91102546 -0.24427724        -2.22757487 -3.86211459 -3.96256091  5.          5.          5.         5.          5.          5.          5.          5.          5.        -5.        ]', '2.61281318', '2.52748962', '2.52738965', '2.74134415']
['[ 2.61281318  2.18847287  2.81192477  3.17240022  2.9162355   1.91102546        -0.24427724 -2.22757487 -3.86211459  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '3.5195997', '3.61722534', '3.61951895', '3.40953673']
['[ 3.5195997   2.61281318  2.18847287  2.81192477  3.17240022  2.9162355         1.91102546 -0.24427724 -2.22757487  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '4.77554023', '4.92760797', '4.92863106', '4.40827436']
['[ 4.77554023  3.5195997   2.61281318  2.18847287  2.81192477  3.17240022         2.9162355   1.91102546 -0.24427724  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '6.19230318', '6.13256388', '6.13326114', '5.38362522']
['[6.19230318 4.77554023 3.5195997  2.61281318 2.18847287 2.81192477        3.17240022 2.9162355  1.91102546 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '6.78008248', '6.89109686', '6.89127756', '6.30301928']
['[6.78008248 6.19230318 4.77554023 3.5195997  2.61281318 2.18847287        2.81192477 3.17240022 2.9162355  5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '7.07413694', '6.98465784', '6.98464136', '6.58828542']
['[7.07413694 6.78008248 6.19230318 4.77554023 3.5195997  2.61281318        2.18847287 2.81192477 3.17240022 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '6.68379779', '6.71842157', '6.71964972', '6.63970156']
['[6.68379779 7.07413694 6.78008248 6.19230318 4.77554023 3.5195997        2.61281318 2.18847287 2.81192477 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '6.46100993', '6.45102811', '6.45071906', '6.48836535']
['[6.46100993 6.68379779 7.07413694 6.78008248 6.19230318 4.77554023        3.5195997  2.61281318 2.18847287 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '6.63055877', '6.56102486', '6.55973026', '6.53891897']
['[6.63055877 6.46100993 6.68379779 7.07413694 6.78008248 6.19230318        4.77554023 3.5195997  2.61281318 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '7.14112523', '7.09382991', '7.09274422', '6.90139777']
['[7.14112523 6.63055877 6.46100993 6.68379779 7.07413694 6.78008248        6.19230318 4.77554023 3.5195997  5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '7.87036221', '7.89739728', '7.89560966', '7.50560762']
['[7.87036221 7.14112523 6.63055877 6.46100993 6.68379779 7.07413694        6.78008248 6.19230318 4.77554023 5.         5.         5.        5.         5.         5.         5.         5.         5.        5.        ]', '8.65787646', '8.63647617', '8.63477655', '8.07277546']
['[ 8.65787646  7.87036221  7.14112523  6.63055877  6.46100993  6.68379779         7.07413694  6.78008248  6.19230318 -5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '7.17550268', '7.06121782', '7.06073255', '7.19937215']
['[ 7.17550268  8.65787646  7.87036221  7.14112523  6.63055877  6.46100993         6.68379779  7.07413694  6.78008248 -5.         -5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '4.24237729', '4.17689415', '4.17644337', '4.39384434']
['[ 4.24237729  7.17550268  8.65787646  7.87036221  7.14112523  6.63055877         6.46100993  6.68379779  7.07413694 -5.         -5.         -5.         5.          5.          5.          5.          5.          5.         5.        ]', '1.29558531', '1.16614887', '1.16596781', '2.06455842']
['[ 1.29558531  4.24237729  7.17550268  8.65787646  7.87036221  7.14112523         6.63055877  6.46100993  6.68379779 -5.         -5.         -5.        -5.          5.          5.          5.          5.          5.         5.        ]', '-0.82067159', '-0.7740942', '-0.77629928', '0.29697791']
['[-0.82067159  1.29558531  4.24237729  7.17550268  8.65787646  7.87036221         7.14112523  6.63055877  6.46100993 -5.         -5.         -5.        -5.         -5.          5.          5.          5.          5.         5.        ]', '-1.27192026', '-1.21992118', '-1.22140681', '-0.89231365']
['[-1.27192026 -0.82067159  1.29558531  4.24237729  7.17550268  8.65787646         7.87036221  7.14112523  6.63055877 -5.         -5.         -5.        -5.         -5.         -5.          5.          5.          5.         5.        ]', '-0.54692844', '-0.5640704', '-0.56375069', '-1.01808795']
['[-0.54692844 -1.27192026 -0.82067159  1.29558531  4.24237729  7.17550268         8.65787646  7.87036221  7.14112523 -5.         -5.         -5.        -5.         -5.         -5.         -5.          5.          5.         5.        ]', '0.45699268', '0.32906713', '0.3296511', '-0.41236437']
['[ 0.45699268 -0.54692844 -1.27192026 -0.82067159  1.29558531  4.24237729         7.17550268  8.65787646  7.87036221 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.          5.         5.        ]', '0.46929059', '0.51032059', '0.51026235', '-0.10370041']
['[ 0.46929059  0.45699268 -0.54692844 -1.27192026 -0.82067159  1.29558531         4.24237729  7.17550268  8.65787646 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.         5.        ]', '-0.52008719', '-0.53140006', '-0.53160591', '-0.70050519']
['[-0.52008719  0.46929059  0.45699268 -0.54692844 -1.27192026 -0.82067159         1.29558531  4.24237729  7.17550268 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-2.57779839', '-2.48256077', '-2.48501083', '-1.91283749']
['[-2.57779839 -0.52008719  0.46929059  0.45699268 -0.54692844 -1.27192026        -0.82067159  1.29558531  4.24237729 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-4.43638024', '-4.45397398', '-4.4537236', '-3.60753566']
['[-4.43638024 -2.57779839 -0.52008719  0.46929059  0.45699268 -0.54692844        -1.27192026 -0.82067159  1.29558531 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-5.82200835', '-5.74313822', '-5.74094851', '-4.83737864']
['[-5.82200835 -4.43638024 -2.57779839 -0.52008719  0.46929059  0.45699268        -0.54692844 -1.27192026 -0.82067159 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-5.93737214', '-6.0248684', '-6.02423617', '-5.53557509']
['[-5.93737214 -5.82200835 -4.43638024 -2.57779839 -0.52008719  0.46929059         0.45699268 -0.54692844 -1.27192026 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-5.41829231', '-5.50969087', '-5.50989382', '-5.39929844']
['[-5.41829231 -5.93737214 -5.82200835 -4.43638024 -2.57779839 -0.52008719         0.46929059  0.45699268 -0.54692844 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-4.84566', '-4.86232426', '-4.86356196', '-5.0792504']
['[-4.84566    -5.41829231 -5.93737214 -5.82200835 -4.43638024 -2.57779839        -0.52008719  0.46929059  0.45699268 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-4.7575107', '-4.75691981', '-4.75690254', '-4.93282552']
['[-4.7575107  -4.84566    -5.41829231 -5.93737214 -5.82200835 -4.43638024        -2.57779839 -0.52008719  0.46929059 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-5.41918835', '-5.37365366', '-5.37310773', '-5.30286682']
['[-5.41918835 -4.7575107  -4.84566    -5.41829231 -5.93737214 -5.82200835        -4.43638024 -2.57779839 -0.52008719 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-6.63242126', '-6.55496694', '-6.55282228', '-6.09053965']
['[-6.63242126 -5.41918835 -4.7575107  -4.84566    -5.41829231 -5.93737214        -5.82200835 -4.43638024 -2.57779839 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.96545795', '-7.75744146', '-7.75511777', '-7.11814636']
['[-7.96545795 -6.63242126 -5.41918835 -4.7575107  -4.84566    -5.41829231        -5.93737214 -5.82200835 -4.43638024 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.53748696', '-8.57363014', '-8.57075589', '-7.95731622']
['[-8.53748696 -7.96545795 -6.63242126 -5.41918835 -4.7575107  -4.84566        -5.41829231 -5.93737214 -5.82200835 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.68106579', '-8.63634142', '-8.63518538', '-8.20027003']
['[-8.68106579 -8.53748696 -7.96545795 -6.63242126 -5.41918835 -4.7575107        -4.84566    -5.41829231 -5.93737214 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.38068226', '-8.28988025', '-8.28912057', '-8.17011285']
['[-8.38068226 -8.68106579 -8.53748696 -7.96545795 -6.63242126 -5.41918835        -4.7575107  -4.84566    -5.41829231 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.92463217', '-7.9068242', '-7.90602375', '-7.96821037']
['[-7.92463217 -8.38068226 -8.68106579 -8.53748696 -7.96545795 -6.63242126        -5.41918835 -4.7575107  -4.84566    -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-7.76048127', '-7.8066883', '-7.80619304', '-7.8255795']
['[-7.76048127 -7.92463217 -8.38068226 -8.68106579 -8.53748696 -7.96545795        -6.63242126 -5.41918835 -4.7575107  -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.28996447', '-8.16754434', '-8.16631647', '-7.97513933']
['[-8.28996447 -7.76048127 -7.92463217 -8.38068226 -8.68106579 -8.53748696        -7.96545795 -6.63242126 -5.41918835 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-8.98358796', '-8.9204605', '-8.91843397', '-8.57366973']
['[-8.98358796 -8.28996447 -7.76048127 -7.92463217 -8.38068226 -8.68106579        -8.53748696 -7.96545795 -6.63242126 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-9.61094366', '-9.64977011', '-9.64824922', '-9.11580817']
['[-9.61094366 -8.98358796 -8.28996447 -7.76048127 -7.92463217 -8.38068226        -8.68106579 -8.53748696 -7.96545795 -5.         -5.         -5.        -5.         -5.         -5.         -5.         -5.         -5.        -5.        ]', '-10.13352672', '-10.04695742', '-10.04661061', '-9.52913562']
['[-10.13352672  -9.61094366  -8.98358796  -8.28996447  -7.76048127         -7.92463217  -8.38068226  -8.68106579  -8.53748696  -5.         -5.          -5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-10.19224951', '-10.14054326', '-10.13921807', '-9.78690315']
['[-10.19224951 -10.13352672  -9.61094366  -8.98358796  -8.28996447         -7.76048127  -7.92463217  -8.38068226  -8.68106579  -5.         -5.          -5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-10.03870051', '-9.90964857', '-9.90942411', '-9.7288607']
['[-10.03870051 -10.19224951 -10.13352672  -9.61094366  -8.98358796         -8.28996447  -7.76048127  -7.92463217  -8.38068226   5.         -5.          -5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-7.71974956', '-7.65913182', '-7.658955', '-8.18541503']
['[ -7.71974956 -10.03870051 -10.19224951 -10.13352672  -9.61094366         -8.98358796  -8.28996447  -7.76048127  -7.92463217   5.          5.          -5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-4.64830863', '-4.60859014', '-4.60696438', '-5.0576799']
['[ -4.64830863  -7.71974956 -10.03870051 -10.19224951 -10.13352672         -9.61094366  -8.98358796  -8.28996447  -7.76048127   5.          5.           5.          -5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-1.92744872', '-1.97606933', '-1.97407528', '-2.83260125']
['[ -1.92744872  -4.64830863  -7.71974956 -10.03870051 -10.19224951        -10.13352672  -9.61094366  -8.98358796  -8.28996447   5.          5.           5.           5.          -5.          -5.         -5.          -5.          -5.          -5.        ]', '-0.47512048', '-0.49828574', '-0.49783199', '-1.29754475']
['[ -0.47512048  -1.92744872  -4.64830863  -7.71974956 -10.03870051        -10.19224951 -10.13352672  -9.61094366  -8.98358796   5.          5.           5.           5.           5.          -5.         -5.          -5.          -5.          -5.        ]', '-0.47156355', '-0.46661809', '-0.46690661', '-0.51684537']
['[ -0.47156355  -0.47512048  -1.92744872  -4.64830863  -7.71974956        -10.03870051 -10.19224951 -10.13352672  -9.61094366   5.          5.           5.           5.           5.           5.         -5.          -5.          -5.          -5.        ]', '-1.17870001', '-1.19637089', '-1.19658496', '-0.52676861']
['[ -1.17870001  -0.47156355  -0.47512048  -1.92744872  -4.64830863         -7.71974956 -10.03870051 -10.19224951 -10.13352672   5.          5.           5.           5.           5.           5.          5.          -5.          -5.          -5.        ]', '-1.56856826', '-1.68711105', '-1.68837617', '-0.92767809']
['[ -1.56856826  -1.17870001  -0.47156355  -0.47512048  -1.92744872         -4.64830863  -7.71974956 -10.03870051 -10.19224951   5.          5.           5.           5.           5.           5.          5.           5.          -5.          -5.        ]', '-1.22216384', '-1.19364244', '-1.19556997', '-0.68836967']
['[ -1.22216384  -1.56856826  -1.17870001  -0.47156355  -0.47512048         -1.92744872  -4.64830863  -7.71974956 -10.03870051   5.          5.           5.           5.           5.           5.          5.           5.           5.          -5.        ]', '0.55929884', '0.28721145', '0.28533961', '0.15634644']
['[ 0.55929884 -1.22216384 -1.56856826 -1.17870001 -0.47156355 -0.47512048        -1.92744872 -4.64830863 -7.71974956  5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '2.60839067', '2.44315681', '2.44353887', '1.8066366']
['[ 2.60839067  0.55929884 -1.22216384 -1.56856826 -1.17870001 -0.47156355        -0.47512048 -1.92744872 -4.64830863 -5.          5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '1.96986776', '2.2064293', '2.20366829', '1.94356879']
['[ 1.96986776  2.60839067  0.55929884 -1.22216384 -1.56856826 -1.17870001        -0.47156355 -0.47512048 -1.92744872 -5.         -5.          5.         5.          5.          5.          5.          5.          5.         5.        ]', '0.02147579', '-0.02562885', '-0.02644642', '-0.26463017']
['[ 0.02147579  1.96986776  2.60839067  0.55929884 -1.22216384 -1.56856826        -1.17870001 -0.47156355 -0.47512048 -5.         -5.         -5.         5.          5.          5.          5.          5.          5.         5.        ]', '-3.05103484', '-2.87458257', '-2.87450859', '-2.09136062']
['[-3.05103484  0.02147579  1.96986776  2.60839067  0.55929884 -1.22216384        -1.56856826 -1.17870001 -0.47156355 -5.         -5.         -5.        -5.          5.          5.          5.          5.          5.         5.        ]', '-5.03861031', '-5.22653671', '-5.22523506', '-4.0511012']
